Tumor_Barcode	PGA	PGA_Subclonal	PGA_TETRA	PGA_LOH	PGA_Haploid_LOH	MCN	MCN_WGD	MCN_CHR	DPClust_Mutations	ASCAT_Purity	ASCAT_Ploidy	BB_Purity	BB_Ploidy	CCUBE_Purity	GOF	High_Purity	WGD_MP2_Number	WGD_MP2_Ratio	WGD_EVEN_Ratio	nWGD_CCF_MCluster	nWGD_CCF_MCluster_Detail	nWGD_Substantial_Segment	nWGD_Substantial_Segment_Detail	Super_Cluster_1	Super_Cluster_5	Super_Cluster_10	Homozoygous_Deletion	Homozoygous_Deletion2	Homozoygous_Deletion_Detail	DPCLUST_Detail
NSLC-1040-T01	0.005597142390633855	0.005597142390633855	0	0.005597142390633855	0.001729335086372036	0.001823194860903451	nWGD	0	43	1	2.00167100837791	0.977	1.99832019569604	0.5547113656178199	0.0521978021978022	BB_Purity|ASCAT_Purity	0		0.0018847116073923665	0	""	0	""	0	0	0	0	N	""	C2|0.17|33
NSLC-1041-T01	0.9347029708690481	0.17585774847967098	0.13877890676843008	0.28690189128422217	0.09376953367789179	0.9068172333301464	WGD	20	9003	0.38	3.65619780574714	0.36822	3.46579025276638	0.43428777669892776	0.773459479278713	""	61	0.14754098360655737	0.3798414437545977	1	nMut = 1089; Ratio = 0.12	3	chr3:16.6|chr14:14.67|chr16:11.89	0	0	0	0	Y	chr9:5:19	C2|0.98|7827; C3|0.53|1089
NSLC-1042-T01	0.003942516585375783	0.0038725334011054852	0	0.003830855330455113	0.0018807862826421145	0.0021005877575323247	nWGD	0	1121	1	2.00224588170745	0.921	2.00253373885963	0.2669327642293627	2.79075966977399e-4	|ASCAT_Purity	0		0.002079599877130781	0	""	0	""	1	0	0	0	N	""	C1|1.40|47; C3|0.15|1047
NSLC-1043-T01	0.7185683841916357	0.25963233064184466	0.22359764851815994	0.20509350958383504	0.1105058880474255	0.6438768657458819	WGD	15	8199	0.33	2.96717574040228	0.31449	2.74691260522027	0.3527107277451805	0.447045837127798	""	720	0.1638888888888889	0.35187466658544553	0	""	2	chr2:34.08|chr19:29.18	0	0	0	0	N	""	C2|0.97|6336; C3|0.56|1796
NSLC-1044-T01	0.7915442501807483	0	0.1677332259860974	0.17474002958110435	0.07959432134171927	0.765320093628806	WGD	16	4308	0.65	2.84822930346664	0.6513	2.82441801375867	0.6529916889072291	0.999995553070216	""	0		0.25801288710306175	0	""	0	""	0	0	0	0	N	""	C2|1.01|3573; C3|0.74|168; C4|0.40|93; C5|0.24|432
NSLC-1045-T01	0.3932984768916218	0.1880967659186671	0.059794044116143426	0.2301378522740746	0.022109868744868838	0.20141992154395805	nWGD	3	2707	0.14	2.0294693232945	0.13706	2.06353870260352	0.20335781223399826	0.338200008133718	""	0		0.10348722288620767	0	""	6	chr3:198.1|chr6:28.75|chr6:11.41|chr12:52.09|chrX:26.67|chrX:63.36	0	0	0	2	Y	chr17:1:22.54|chr8:1:27.22	C2|1.1|2682
NSLC-1046-T01	0.008780146675195803	0.007151671609219846	0	0.0033131694045837566	0.0018441497118778197	0.007707938876005923	nWGD	0	856	1	2.00081730037967	0.985	1.99939301250565	0.8996068806242472	0.080092192451743	BB_Purity|ASCAT_Purity	0		0.002023522331389523	0	""	0	""	0	0	0	0	N	""	C1|0.92|392; C2|0.67|32; C4|0.28|52; C5|0.12|361
NSLC-1047-T01	0.9318999827114594	0.020228346741740764	0.356194003404473	0.14032055988875328	0.09353458810405028	0.9024888328389553	WGD	22	2673	0.13	3.40570340752944	0.13091	3.49009006964882	0.16267329356875673	0.976459327147365	""	7	0.7142857142857143	0.5234112984925938	0	""	1	chr8:22.63	1	1	1	0	N	""	C2|1.2|2638
NSLC-1048-T01	0.3079685816221291	0.018293210840275746	0	0.14682345469796176	7.007952076442353e-5	0.17653419350085478	nWGD	2	5185	0.21	2.03263207597765	0.1995	1.99720133379705	0.24994132955048465	0.862479553689081	""	0		1.523819214361469e-4	0	""	2	chr8:57.15|chr20:13.52	0	0	0	0	N	""	C1|1|5158
NSLC-1049-T01	0.2723123626943291	0.18337644761505165	0.0020020953735138706	0.19320123490043525	0.00240712533717076	0.07159274644724867	nWGD	1	3550	0.35	2.03103654457166	0.3675	1.82273202715301	0.3613082009617254	0.14175470506505	""	22	0.045454545454545456	0.004892140938285393	0	""	3	chr4:57.09|chr13:96.14|chr16:33.53	0	0	0	0	N	""	C2|1.01|2779; C3|0.39|726
NSLC-1050-T01	0.8061992368573083	0.18093376717175874	0.11603983978690917	0.4488416444740929	0.2417572167114839	0.7689110374669221	WGD	19	105373	0.58	2.86285289235627	0.57478	2.69122645596557	0.700318753609735	0.7355977963736	""	11191	0.7084264140827451	0.4128724696830827	0	""	1	chr4:14.69	0	0	0	0	N	chr1:1:0.17|chr11:1:0.14|chr3:2:0.58|chr4:1:0.37|chr6:1:0.23|chr9:3:1.55	C3|1.00|102257; C4|0.38|2354
NSLC-1051-T01	0.002043609005087685	0.0019462306218563457	0	0.0019462306218563457	0	9.737838323133938e-5	nWGD	0	4410	1	2.05927324794046	0.95	1.98742343804975	0.12560765266108573	1.82673187229578e-4	|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C1|1.06|908; C3|0.14|3451
NSLC-1052-T01	0.6614971305048234	0.2561779349903245	0.022742149699634142	0.40108606592939394	0.29030527205404383	0.58958016753356	WGD	15	74682	0.63	2.34128469259534	0.63189	2.32344353778253	0.722840548116678	0.487048304868151	""	1414	0.17043847241867044	0.34281014487449346	0	""	8	chr2:32.66|chr4:32.12|chr4:27.36|chr7:63.44|chr7:13.94|chr8:144.84|chr9:12.69|chr17:13.23	0	0	0	0	N	chr10:1:0.6|chr17:2:2.35|chr4:1:0.34	C3|0.99|64154; C4|0.73|6002; C5|0.42|3945
NSLC-1053-T01	0.7209277373036466	0.17217449354797246	0.0705129842362567	0.42493147904497003	0.2725913412577317	0.7171579970384447	WGD	18	120481	0.73	2.69118503547673	0.71394	2.6279822779823	0.784512108412456	0.603282658107846	""	5089	0.44154057771664373	0.36532070374365244	0	""	0	""	0	0	0	0	N	chr3:1:0|chrX:2:0.5	C3|1.00|101196; C4|0.72|1959; C5|0.29|2226
NSLC-1054-T01	0.001371224317564031	9.763852222405884e-4	0	0.001371224317564031	6.365561847518215e-6	6.365561847518215e-6	nWGD	0	1019	1	2.02775853756352	0.972	1.97167245060833	0.26146873601999765	0.0452403393025448	BB_Purity|ASCAT_Purity	0		6.678010592788044e-6	0	""	0	""	0	0	0	0	N	""	C3|0.27|476; C4|0.15|507
NSLC-1055-T01	0.8685337631623	0.12950854570017165	0.12194021927199522	0.27561383670112716	0.2396832345050842	0.8635363501557131	WGD	19	30813	0.1	3.43701717677602	0.1001	3.34392654602251	0.23461007840534234	0.818926785538802	""	5440	0.22794117647058823	0.41175754005905796	0	""	6	chr1:71.63|chr2:21.22|chr2:203.37|chr4:12.8|chr8:89.67|chr9:43.16	1	1	1	0	N	""	C2|1.2|30731
NSLC-1056-T01	0.42182265877770897	0.005031392119033459	0	0.3656864154522698	0	0.059933783923749866	nWGD	1	47196	0.26	1.617497517069	0.27092	1.57914139238256	0.3554032063974057	0.91303870745004	""	0		0.003682078148987725	1	nMut = 551; Ratio = 0.01	0	""	0	0	0	0	N	""	C2|0.95|46436; C3|0.51|551
NSLC-1057-T01	0.0028469911884797952	0.0028469911884797952	0	0.0028469911884797952	0	0	nWGD	0	37438	1	2.11214984664183	0.95	1.98191268307165	0.25423922919951136	1.66872735761778e-4	|ASCAT_Purity	0		0	1	nMut = 606; Ratio = 0.02	1	chr7:41.64	1	1	1	0	N	""	C1|1.16|6455; C3|0.47|606; C4|0.17|30200
NSLC-1058-T01	0.9077723743897204	0.36211412516949615	0.10331317348081738	0.4108592259729593	0.30592549787178863	0.8433816787384644	WGD	21	132499	0.26	2.58445921105421	0.2483	2.70884879121884	0.29895917151507206	0.566805997163953	""	304	0.3092105263157895	0.4435873642658251	0	""	9	chr3:139.54|chr3:58.54|chr4:29.2|chr6:15.49|chr6:26.5|chr6:50.25|chr11:13.35|chr20:16.57|chr20:14.34	0	0	0	0	N	""	C2|1|131992
NSLC-1059-T01	0.8446844595906557	0.5458744205360291	0.15529486930304479	0.16862876617407627	0.14743768826643908	0.8480146578510229	WGD	19	57302	0.66	3.5516987344495	0.68904	3.32065068132491	0.6243385725078334	0.242988490591783	""	2877	0.31143552311435524	0.37582799762547847	0	""	16	chr1:25.29|chr1:61.18|chr2:16.71|chr5:131.09|chr6:102.72|chr7:13.5|chr9:97.37|chr11:50.62|chr11:20.66|chr11:59.87|chr12:34.63|chr12:22.34|chr13:96.12|chr17:22.57|chr18:15.35|chr18:51.38	0	0	0	0	N	""	C3|0.98|37129; C4|0.78|14564; C5|0.40|5260
NSLC-1060-T01	0.8238487396265296	0.20737052522746005	0.07556793587425405	0.27485429148977825	0.24887588598863214	0.8027952894419372	WGD	19	26045	0.47	2.87113247600156	0.46295	2.81991546468971	0.5970311165169386	0.714579812466966	""	86	0.43023255813953487	0.3071950559709196	0	""	0	""	0	0	0	0	N	chr2:1:0.22	C2|0.99|24876; C4|0.40|917
NSLC-1061-T01	0.6409873055364594	0.15052725944261255	0.010071243711849415	0.1755465136758978	0.09676404651308564	0.6297259038459737	WGD	15	42563	0.21	2.92219158641087	0.20517	3.00067619966127	0.3627859471822867	0.761498523690496	""	0		0.13801616506198294	0	""	2	chr7:83.58|chr12:81.93	0	0	0	0	N	""	C4|1.1|42335
NSLC-1062-T01	0.006361514545312996	0.001929881760946073	0	0.006355019592229628	2.2256336043776188e-5	0.004453889120410699	nWGD	0	129	0.71	1.98164090398182	0.70645	1.96836910432872	0.791783050580334	0.0133100589133755	""	0		0.004636582516721411	0	""	0	""	0	0	0	0	N	""	C2|0.42|38; C3|0.21|71
NSLC-1063-T01	0.9450167991945849	0.05402493939966686	0.07589271564914322	0.5209799248934102	0.4019205903571692	0.9064140971957371	WGD	21	7282	0.21	2.81054614217983	0.2037	2.82748766451152		0.938675375902121	""	0		0.5427687533851508	0	""	0	""	0	0	0	0	N	""	C1|1|7225
NSLC-1064-T01	0.47666089270334655	0.09436485891362947	0	0.4304538472519111	0.01084053095676935	0.058815938950309885	nWGD	0	25732	0.34	1.68590442548769	0.33728	1.63475809507468	0.4870260314805611	0.684711423316469	""	0		0.013329627937123138	1	nMut = 1986; Ratio = 0.08	0	""	0	0	0	0	N	chr9:2:5.2	C1|1.04|6672; C2|0.95|16969; C3|0.46|1986
NSLC-1065-T01	0.8069655995820374	0.0020840503749827233	0.07087650995685281	0.37832201954569955	0.24707294502781832	0.7945782885745547	WGD	18	54553	0.14	2.78831865840439	0.13706	3.02357911938479	0.2783403339705307	0.994802739165985	""	0		0.37143371823486265	0	""	1	chrX:155.8	1	1	1	0	N	chr8:1:4.45	C1|1.1|54076
NSLC-1066-T01	0.9513776566967674	0.3456606733580714	0.47742963281812134	0.15674988571362572	0.1534345712948113	0.9513776566967674	WGD	22	17696	0.4	3.80493443887144	0.4056	3.62641624014154		0.359257393552342	""	1663	0.5526157546602526	0.7720305325881714	0	""	1	chr10:91.52	0	0	0	0	N	""	C3|1|17506
NSLC-1067-T01	0.8633014428018101	0.2967890936650433	0.18335579162869048	0.40262314998524024	0.22886016475646234	0.8415128825103975	WGD	20	328818	0.29	3.02083913896366	0.29029	3.14649965850897	0.53410886286356	0.587462950314704	""	58355	0.37830520092537057	0.4684174822296734	0	""	3	chr2:32.43|chr6:16.26|chr16:25.95	0	0	0	0	N	chr4:1:2.89	C3|1|325522
NSLC-1068-T01	0.19472982038998726	0.12948948414504527	0	0.10346728366010235	0.005949357546114023	0.0982841354474942	nWGD	0	12438	0.6	1.95872825096337	0.5916	1.88808687329397	0.6831396004893915	0.147847840674411	""	0		0.00855701481592633	0	""	1	chr2:87.06	0	0	0	0	N	chr9:1:5.86	C2|0.97|9558; C3|0.66|287; C5|0.25|2403
NSLC-1069-T01	0.7960788804758065	0.08036492336855187	0.010422881090913036	0.40050885197409647	0.20854497968505772	0.7004622705726693	WGD	18	114068	0.36	2.46945584406947	0.35676	2.45905052174161	0.5266057839973105	0.862740221017069	""	220	0.6818181818181818	0.27780445260227876	0	""	1	chr20:16.15	0	0	0	0	N	chr1:1:0.23	C2|0.96|112370
NSLC-1070-T01	0.8297128091050798	0.12480599897226767	0.22376971875564802	0.2394189842101934	0.20377361212402167	0.8293423442577225	WGD	20	88989	0.58	3.13711870279953	0.57072	2.98319683088448	0.7283066999279458	0.818644430337823	""	11992	0.66711140760507	0.49156373303540046	0	""	1	chr2:10.68	0	0	0	0	N	chr9:1:1.07	C3|0.99|87525; C5|0.39|942
NSLC-1071-T01	0.8150220802403242	0.19317302975242395	0.05682048625715422	0.3664529677216985	0.30943527274300103	0.8008426257800082	WGD	18	83783	0.39	2.99331063414726	0.39117	2.85124591041826	0.5326689886419435	0.705807911602698	""	5401	0.7413441955193483	0.4244150463013293	0	""	2	chr4:11.16|chr5:20.25	0	0	0	0	N	chr8:3:3.87|chrX:1:0.22	C2|1|82094
NSLC-1072-T01	0.63822730769323055	0.003848260571459969	0.08831729202820227	0.46396711403201824	0.05150897760116038	0.32670386530668416	nWGD	4	143019	0.19	2.10827413513061	0.1995	2.00731686572648	0.5532754376372072	0.887003477275063	""	370	0.5162162162162162	0.23802728279608593	0	""	0	""	2	2	2	0	N	chr21:1:6.3|chrX:1:2.75	C2|2.4|18458; C3|1.7|33344; C5|1.1|88589
NSLC-1073-T01	0.9128464277035607	0	0.37624371734158685	0.1717682711543274	0.06720453868337117	0.887085780819284	WGD	19	41575	0.14	3.16371383246199	0.13328	3.18818054852474	0.21848598298963923	0.993770315470658	""	0		0.4753845876776451	0	""	0	""	1	1	1	0	N	""	C1|1.1|41519
NSLC-1074-T01	0.43372637838902683	0.04945081103856195	0	0.3966292477670556	0.10742507982574905	0.1481731184280048	nWGD	3	7051	0.36	1.63195383262019	0.36108	1.72660421077959	0.5045917224444887	0.595693342734872	""	0		0.11573999540390391	0	""	0	""	1	0	0	0	N	""	C3|1.12|188; C4|0.93|6365; C5|0.45|334
NSLC-1075-T01	0.895477903680915	0.127865929874106	0.16841177206166363	0.10321875126993411	0.0890784884947967	0.8910452385492685	WGD	20	38810	0.38	3.36485833695744	0.39064	3.22867496672671	0.49836745822842393	0.827569048740237	""	0		0.29587646973584064	0	""	1	chr17:24.65	0	0	0	0	N	""	C1|1|38633
NSLC-1076-T01	0.8650048779571401	0.2987889875511432	0.04380880559613759	0.5258910637673204	0.42977194106353545	0.8594493338845614	WGD	21	57429	0.3	2.63111455358936	0.3144	2.65167197145719	0.32609784425827815	0.593276826859776	""	1552	0.4722938144329897	0.5323238833804494	0	""	7	chr2:11.78|chr3:28.02|chr8:17.29|chr8:10.9|chr8:16.38|chr15:37.87|chr20:11.07	0	0	0	0	N	chr13:1:0.18|chr8:1:0.05|chr9:2:0.45	C3|1|56267
NSLC-1077-T01	0.8079542331456199	0.5020182017141902	0.028621982065162886	0.4149116826102327	0.2665159041261892	0.7287098907490596	WGD	16	80489	0.42	2.79738331151034	0.4158	2.62465278323141	0.5072625414196062	0.335703685787575	""	1955	0.3207161125319693	0.3429864891211413	1	nMut = 3787; Ratio = 0.05	10	chr1:47.52|chr1:25.31|chr2:89.55|chr2:88.32|chr2:40.39|chr4:54.19|chr6:17.61|chr9:18.22|chr12:19.2|chr12:12	0	0	0	1	Y	chr15:1:12.87|chr9:1:0.21	C3|0.98|76198; C4|0.46|3787
NSLC-1078-T01	0.486409609977243	0.0944924863243255	0.01637824802515009	0.3386894961789867	0.04676889976269028	0.21768616754144451	nWGD	4	6913	0.16	1.87798964961777	0.152	1.91425433771125	0.20018219002429624	0.759925521476903	""	0		0.08657674128664351	0	""	0	""	0	0	0	4	Y	chr1:1:31.96|chr19:1:21.96|chr22:1:25.22|chr6:1:28.77	C5|1|6825
NSLC-1079-T01	0.006394995571066693	0.0032385061116499817	0	0.004941337558011908	0.002515049798989289	0.006364759413160408	nWGD	0	1361	1	2.00122973858716	0.908	2.00081596485596	0.6316391333701554	0.00376956486109973	|ASCAT_Purity	0		0.0030090577496709775	0	""	0	""	1	1	1	0	N	""	C1|1.53|228; C5|0.14|1058
NSLC-1080-T01	0.7853907143079418	0.38696925948966504	0.1874500938090286	0.20526288333561446	0.16411408355421386	0.7804018272098848	WGD	17	14979	0.36	2.99938566443397	0.37404	2.96543817029314	0.5478596804649196	0.433054055577998	""	2499	0.38495398159263705	0.3842879317144606	0	""	2	chr4:19.47|chr20:40.42	0	0	0	0	N	chr1:1:0.22	C2|0.99|14176; C3|0.42|687
NSLC-1081-T01	0.9057040040064368	0.13412185699705517	0.08293436513874652	0.2112437751259041	0.15984610807451252	0.8883149645163909	WGD	21	36479	0.15	3.04139344882052	0.1437	3.0416897428613	0.26771298026549406	0.825172132191529	""	575	0.4834782608695652	0.2742805688091645	0	""	2	chr3:198.1|chr6:28.24	1	1	1	0	N	""	C2|1.1|36305
NSLC-1082-T01	0.2553134237958153	3.333052148554654e-4	0	0.21907819915234117	0.008759961623422055	0.04608897560089709	nWGD	0	29396	0.1	1.83304511880342	0.105	1.75439999125146	0.2055091118177043	0.999823179284258	""	0		0.010223860327569848	0	""	0	""	1	1	1	0	N	""	C2|1.4|29280
NSLC-1083-T01	0.6766185060616392	0.05262711307018968	0	0.6244291364530911	0.3241080198977631	0.34569016655984924	nWGD	1	50030	1	2.05909641396977	1	2.0332462355349	0.44834675211269115	0.82678406090454	BB_Purity|ASCAT_Purity	0		0.36202172249766995	1	nMut = 13755; Ratio = 0.27	0	""	0	0	0	0	N	""	C2|1.00|29141; C4|0.79|766; C5|0.50|13755; C6|0.35|1107; C7|0.21|1373; C8|0.12|606
NSLC-1084-T01	0.6784925973336581	0.11935533403171535	0	0.4824654183261333	0.05896929226043032	0.27583749536533286	nWGD	4	57717	0.1	2.12704388403723	0.1083	1.98567619621428	0.2265382511783049	0.844208437528474	""	0		0.06250281196290185	0	""	2	chr14:49.89|chr16:24.15	1	1	1	0	N	""	C2|1.4|57519
NSLC-1085-T01	0.9248714366419734	0.05219717584552987	0.12866763031925796	0.37046675100855825	0.14965818512008425	0.918926518397857	WGD	21	17174	0.58	3.88370581342336	0.5916	3.78868994989909	0.5822218359413593	0.931072779836629	""	157	0.3821656050955414	0.5396045251854469	0	""	0	""	0	0	0	0	N	chr9:2:0.9	C3|0.96|15931; C4|0.42|1156
NSLC-1086-T01	0.8999943892899268	0.05198914221653062	0.20277639178237625	0.3229055848826782	0.25413663798401287	0.8967466602266376	WGD	21	107220	0.19	3.35188366462323	0.18734	3.30229688703672	0.34471166292460764	0.933054466859043	""	2248	0.4550711743772242	0.5781481655274526	0	""	1	chr6:10.11	0	0	0	0	N	chr9:1:3.25	C3|1.1|106617
NSLC-1087-T01	0.925894183230975	0.07288174959094856	0.332012562670219	0.24256705767406547	0.1921778033062203	0.8813059400529946	WGD	21	30671	0.1	3.15819647972908	0.1003	3.30482451906406	0.19396422267151414	0.844660652433495	""	243	0.6008230452674898	0.5826209869192183	0	""	4	chr4:25.7|chr9:17|chr9:59.17|chr16:13.58	1	1	1	0	N	""	C2|1.3|30537
NSLC-1088-T01	0.012665893816525083	0.012229508656239244	0	0.006879034619168455	4.363851602858386e-4	0.006223244357642465	nWGD	0	18626	1	2.01363101952087	0.902	1.99327150694806	0.264100005885261	1.59622015068318e-4	|ASCAT_Purity	0		4.660271930786727e-4	0	""	0	""	0	0	0	0	N	""	C1|1.1|572; C3|0.2|17491
NSLC-1089-T01	0.9187416110174845	0.23052787309098335	0.17000100182903485	0.42107541152112127	0.2881138008663635	0.8781830363149282	WGD	21	64613	0.49	3.01205476962753	0.49637	2.89431928068287	0.5435380606136802	0.692734237303341	""	1524	0.5282152230971129	0.5308354414514029	0	""	2	chr4:77.6|chr6:87.12	0	0	0	0	N	""	C5|0.98|63309; C6|0.38|734
NSLC-1090-T01	0.5930914110331964	0.29692482426253025	0.29354851057500064	0.16481850474875753	0.052640350100385945	0.4563683166634511	nWGD	10	7348	0.28	2.48116049050753	0.27076	2.62070382409612	0.3101747119447498	0.202484016660497	""	898	0.22828507795100222	0.33369806186837114	0	""	4	chr1:121.59|chr9:10.5|chr9:77.56|chr18:15.33	0	0	0	1	Y	chr9:1:32.73	C2|1.1|6657; C3|0.6|637
NSLC-1091-T01	0.2823296940153759	0.00435694864999101	0	0.1288874538550592	0.016501688655453865	0.17214855025735878	nWGD	3	28454	0.48	2.05273627314309	0.46416	1.99596663270584	0.6420704002198857	0.930330974598395	""	0		0.01923948106238291	0	""	1	chr3:16.26	0	0	0	0	N	""	C2|1.05|26269; C3|0.79|858; C4|0.38|1183
NSLC-1092-T01	0.48709303500674805	0.013668835198620114	0.030436290322075177	0.3315759844665571	0.01592508235200858	0.21209723241322165	nWGD	1	32652	0.25	1.94038248245701	0.238	1.89223516088671	0.6288360790601477	0.884833771554853	""	0		0.04951776182749234	0	""	0	""	3	2	1	0	N	chrX:1:2.74	C2|2.23|12320; C3|1.46|2803; C4|1.27|520; C5|0.97|16887
NSLC-1093-T01	0.006125916580995178	0.005390505889446284	0	0.004840796987104651	0.004112806185120437	0.00572440288259437	nWGD	0	4138	1	2.00921831363254	0.964	1.98711228495394	0.10765535452725936	3.5800565479798e-4	BB_Purity|ASCAT_Purity	0		0.004563266652661646	0	""	0	""	1	1	1	0	N	""	C1|1.32|471; C3|0.12|3596
NSLC-1094-T01	0.9226159070937211	0.21844469654612558	0.37021188542476274	0.339759477869425	0.3076194030708611	0.9127972419904687	WGD	21	183555	0.37	3.0946182277736	0.37407	3.06322782344211		0.652599932280156	""	25824	0.5214529120198265	0.7410481994666807	0	""	2	chr3:65.1|chr4:44.94	0	0	0	0	N	chr5:1:0.41|chr9:1:5.46	C2|1|180557
NSLC-1095-T01	0.26367066493678193	0.04181449751594253	0	0.2574447134501378	0.00966302653665169	0.01811164119446334	nWGD	0	46606	0.35	1.73542190731228	0.33985	1.72372505552195	0.5042501529184523	0.495591319136757	""	0		0.010173217391839386	1	nMut = 1349; Ratio = 0.03	4	chr9:15.96|chr9:67.97|chr16:33.57|chr21:35.87	1	0	0	0	N	""	C3|1.19|596; C4|1.02|44394; C5|0.46|1349
NSLC-1096-T01	0.16688364313151136	0.0013980034338221823	6.248205387906574e-5	0.15353046063535267	0.023746724819994722	0.03941658122016118	nWGD	0	41367	0.42	1.92400906561951	0.42042	1.87114248522277	0.5649827061770514	0.974729390305894	""	0		0.028870216694089408	0	""	0	""	0	0	0	0	N	chr9:1:5.5|chrX:1:0.02	C5|1.0|39267; C7|0.4|1655
NSLC-1097-T01	0.0025805774164734513	0.0022281518639140395	0	0.0025399043945271344	0	4.067302194631673e-5	nWGD	0	17352	1	2.00861167539804	0.976	1.96503920377721	0.17325434921652613	2.56648201503958e-4	BB_Purity|ASCAT_Purity	0		0	0	""	0	""	1	1	0	0	N	""	C1|1.23|1092; C3|0.15|16187
NSLC-1098-T01	0.9138651715120727	0.2830375019884946	0.056590353693732755	0.1988029775380411	0.033024975908169274	0.88043224208074	WGD	20	12443	0.21	4.16512865727581	0.21441	4.06748116364344	0.41812254530465676	0.653073995621718	""	448	0.32142857142857145	0.22137404155258766	0	""	1	chr7:46.46	0	0	0	0	N	""	C2|1|12361
NSLC-1099-T01	0.8502250072895787	0.02907502947749744	0.030288084139664675	0.5576466898301697	0.37063097805205264	0.7759390970506763	WGD	18	36746	0.15	2.57773308377354	0.1476	2.60682128081655	0.21087661412849315	0.961338325065809	""	213	0.3427230046948357	0.43340219129798235	0	""	0	""	0	0	0	0	N	""	C1|1.1|36647
NSLC-1100-T01	0.8623827865924866	0.24609701858794356	0.19345100228437376	0.31973545125657155	0.25907990528013364	0.8360539243568442	WGD	20	84122	0.28	2.66871313726771	0.27552	2.7710676306713	0.35603991374729	0.647426896041284	""	8771	0.08835936609280584	0.4951927450949168	0	""	7	chr1:98.18|chr8:93.48|chr9:42.55|chr9:35.13|chr15:84.84|chr16:31.92|chr19:16.37	0	0	0	0	N	""	C2|0.97|75978; C3|0.60|7367
NSLC-1101-T01	0.0056662863916216045	0.0056419111001778455	1.7070947484527974e-5	0.004580342618684708	0.0028413508436396576	0.005649364661449386	nWGD	0	30135	1	2.00458224638482	1	2.00460312076357	0.1854728864583746	6.88346968908786e-4	BB_Purity|ASCAT_Purity	0		0.003013842371011651	0	""	0	""	1	1	1	0	N	""	C1|1.22|4000; C4|0.14|25883
NSLC-1103-T01	0.0041211070357130754	1.1388167884246429e-5	0	0.00404520168459236	5.8049012747618295e-5	0.0017558975052257382	nWGD	0	93	0.87	1.98563525199181	0.8352	1.96245013987209	0.6956619006481857	0.0144359661785935	""	0		6.049449378947888e-5	0	""	0	""	0	0	0	0	N	""	C4|0.23|56
NSLC-1104-T01	0.006457013973017299	0.004818411014392499	0	0.0022013504867981074	0.0011274094901157412	0.006457013973017299	nWGD	0	1642	1	2.00713743039069	0.957	1.99482697526278	0.21867239115059076	0.00161539171600754	BB_Purity|ASCAT_Purity	0		0.0011919626177184137	0	""	0	""	1	0	0	0	N	""	C1|1.11|42; C3|0.37|23; C4|0.12|1531
NSLC-1105-T01	0.950256710159752	0.00343103435755329	0.44954063679970463	0.21314851985667924	0.1709332816833201	0.950256710159752	WGD	22	113829	0.11	3.48395674637071	0.10527	3.38749620811667		0.999612641321358	""	0		0.6591731146514572	0	""	0	""	1	1	1	0	N	""	C1|1.3|113691
NSLC-1106-T01	0.10107353779689582	7.094639722420293e-5	0	0.10073167049961652	0	0.002328415463009275	nWGD	0	12508	0.44	1.87245998537487	0.44616	1.86644695990272	0.5974500388402271	0.983774182427971	""	0		0.002066209585788044	1	nMut = 146; Ratio = 0.01	0	""	0	0	0	0	N	""	C3|0.97|12247; C4|0.51|146
NSLC-1107-T01	0.8899977924950817	0.147900818398245	0.27707287105916184	0.21979356503450226	0.20623308108286978	0.887180139725853	WGD	20	84000	0.36	3.06389436647724	0.35388	3.00751421378241	0.545164966961727	0.827376176767918	""	6718	0.5099732063114022	0.5129725813314111	0	""	4	chr1:38.08|chr10:16.14|chr16:36.17|chr16:43.69	0	0	0	0	N	chr3:1:0.32	C3|0.99|83569
NSLC-1108-T01	0.9483289776150595	0	0.17272430160473495	0.010910511093635519	0.007857953057459286	0.9483289776150595	WGD	22	2020	0.13	4.67782645841483	0.12402	4.55583255626757	0.18	0.998826673271745	""	0		0.19062914881777324	0	""	0	""	1	1	1	0	N	""	C1|1.1|2001
NSLC-1109-T01	0.8898390656225885	0.0040908580082483865	0.27646662998879623	0.23091088297517778	0.14768117573191322	0.8611761865355979	WGD	19	40529	0.14	2.99961596551268	0.13608	2.99482148151934	0.2126155064902824	0.986936573911194	""	0		0.45501005544134493	0	""	1	chr10:11.76	1	1	1	0	N	""	C2|1.2|40398
NSLC-1110-T01	0.8648998635208375	0.26809938746181994	0.24777323300491805	0.08913515976914324	0.08589500461488798	0.8648998635208375	WGD	20	45435	0.34	3.33173648609527	0.33456	3.26327307266136	0.32767426152592427	0.579161293139349	""	4162	0.34166266218164343	0.362867520841796	0	""	6	chr1:79.3|chr1:35.28|chr4:52.95|chr8:98.99|chr12:42.94|chr14:46.19	0	0	0	0	N	""	C2|1|44822
NSLC-1111-T01	0.7176955404060478	0.29378800621031465	5.178887693124498e-4	0.34054219815470416	0.05281329482370966	0.4510129608898343	nWGD	8	47252	0.13	1.71096184915449	0.12389	2.04188994728204	0.2282434140115005	0.561468899048651	""	0		0.1436978921092418	0	""	7	chr1:120.22|chr1:105.64|chr6:96.74|chr7:10.15|chr12:133.24|chr18:59.31|chr21:33.46	1	1	1	3	Y	chr15:2:79.2|chr19:1:58.36|chr8:1:41.06	C2|1.2|47078
